Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
2,3,75.17199023199024,12,52,7.257594885277785,9992,1.25,92.0,"Area Movement, Dice Rolling, Roll / Spin and Move, Simultaneous Action Selection, Tile Placement",Wargames
2,2,90.0,0,33,8.80303,9993,2.6667,76.0,"Action Points, Area Movement, Dice Rolling, Line of Sight, Measurement Movement, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Time Track, Variable Player Powers",Wargames
2,4,30.0,4,108,6.30942,9994,1.0,357.0,"Memory, Set Collection",Children's Games
1,2,0.0,12,66,6.8303,9995,2.1667,228.0,"Area Movement, Dice Rolling, Hexagon Grid",Wargames
2,4,22.71757266117087,6,111,6.314941159424601,9996,1.2,317.0,"Cooperative Game, Dice Rolling, Grid Movement",Children's Games
1,6,60.0,14,94,6.43298,9997,2.2222,282.0,"Memory, Player Elimination, Team-Based Game, Time Track, Variable Player Powers, Voting",Unknown
1,10,8.0,8,93,6.53226,9998,1.0,163.0,"Dice Rolling, Line Drawing, Paper-and-Pencil",Unknown
2,4,40.0,8,64,6.70937,9999,1.8,114.0,Set Collection,"Family Games, Abstract Games"
3,8,24.32879063692441,8,172,6.085808953452381,10000,1.0,479.0,"Simultaneous Action Selection, Storytelling, Voting",Party Games
1,4,30.0,10,131,6.17585,10001,1.8,176.0,Set Collection,Family Games
2,6,180.0,13,54,7.41667,10002,2.0,139.0,"Cooperative Game, Deck Bag and Pool Building, Pattern Recognition, Variable Player Powers",Wargames
2,6,90.0,10,53,7.07925,10003,1.6,94.0,Auction/Bidding,Unknown
2,10,60.0,8,91,6.54945,10004,1.6667,137.0,"Commodity Speculation, Dice Rolling, Stock Holding",Unknown
2,4,90.0,14,78,6.69359,10005,3.25,153.0,"Action Points, Area Majority / Influence, Card Drafting, Set Collection",Unknown
2,5,30.0,7,75,6.68133,10006,1.6667,134.0,Modular Board,Family Games
2,5,36.28493229596964,8,114,6.344036262242057,10007,2.0,216.0,Card Drafting,Unknown
2,6,60.0,13,465,5.72514,10008,3.3103,1169.0,"Cooperative Game, Deck Bag and Pool Building",Thematic Games
2,4,60.0,8,272,5.84511,10009,2.0,666.0,"Hand Management, Set Collection, Simulation",Family Games
2,6,49.7073751446352,10,75,7.103956905357144,10010,1.8333,127.0,Resource to Move,Unknown
2,12,120.0,12,45,7.37778,10011,3.4,121.0,Simulation,Wargames
2,2,120.0,12,95,6.45842,10012,3.0769,453.0,Hexagon Grid,Wargames
2,12,60.0,8,64,6.84339,10013,2.0,140.0,"Pattern Building, Simulation",Unknown
1,8,0.0,12,39,7.9641,10014,4.2,150.0,"Dice Rolling, Simulation, Simultaneous Action Selection",Wargames
2,3,60.0,10,40,8.485,10015,2.5,184.0,"Dice Rolling, Grid Movement, Hexagon Grid, Line of Sight, Scenario / Mission / Campaign Game, Simulation, Variable Player Powers",Wargames
2,10,240.0,12,40,7.7695,10016,2.8889,83.0,"Action Points, Chit-Pull System, Dice Rolling, Variable Player Powers",Wargames
2,40,2.0,8,111,6.20955,10017,1.2667,224.0,"Player Elimination, Trading",Unknown
2,2,360.0,12,53,7.11321,10018,2.875,313.0,Hexagon Grid,Wargames
3,6,270.0,18,44,7.33182,10019,4.0,57.0,"Auction/Bidding, Network and Route Building, Stock Holding, Tile Placement",Unknown
2,4,30.0,13,158,6.22905,10020,1.5833,550.0,"Set Collection, Take That",Family Games
2,6,120.0,12,64,6.87969,10021,2.2,155.0,"Hexagon Grid, Simulation",Wargames
1,4,90.0,10,44,7.58636,10022,2.6667,188.0,"Action Points, Dice Rolling, Hexagon Grid",Wargames
2,4,30.0,14,75,7.13333,10023,1.8571,142.0,Unknown,Unknown
2,2,15.0,8,156,6.12853,10024,1.8889,288.0,Unknown,Abstract Games
2,4,0.0,7,84,6.53457,10025,1.0,176.0,"Action Retrieval, Push Your Luck",Children's Games
2,6,120.0,0,62,7.17339,10026,2.6667,206.0,Variable Player Powers,Wargames
2,3,360.0,12,57,6.85088,10027,3.0,191.0,Hexagon Grid,Wargames
2,2,180.0,12,58,7.14483,10028,3.5455,303.0,Hexagon Grid,Wargames
1,2,20.0,12,49,7.05612,10029,2.0,209.0,"Dice Rolling, Variable Player Powers",Wargames
1,4,120.0,10,84,6.46798,10030,2.2778,250.0,"Campaign / Battle Card Driven, Dice Rolling, Hexagon Grid, Simulation",Wargames
1,10,20.0,14,65,6.85123,10031,1.8,88.0,"Dice Rolling, Simultaneous Action Selection, Tile Placement",Unknown
1,4,124.0145743145743,13,75,7.0209808749206335,10032,3.1667,287.0,"Command Cards, Income, Investment, Secret Unit Deployment, Turn Order: Claim Action, Worker Placement, Worker Placement, Different Worker Types",Wargames
1,4,151.24242174492176,13,37,8.025608984880947,10033,3.0,86.0,"Cooperative Game, Dice Rolling, Push Your Luck, Storytelling",Wargames
1,2,30.0,10,61,6.87213,10034,1.7,218.0,"Action Points, Dice Rolling, Simulation",Wargames
1,4,90.0,12,53,7.16415,10035,2.875,195.0,"Action Points, Chit-Pull System, Dice Rolling, Grid Movement, Hexagon Grid, Scenario / Mission / Campaign Game, Simulation",Wargames
2,2,240.0,12,50,7.35,10036,3.2,189.0,"Hexagon Grid, Simulation",Wargames
3,5,45.0,8,50,7.0244,10037,2.0,114.0,"Hand Management, Trick-taking",Family Games
1,8,60.0,10,65,6.68385,10038,1.0,48.0,"Card Drafting, Solo / Solitaire Game",Unknown
2,4,30.0,6,76,6.64211,10039,1.0,161.0,"Dice Rolling, Variable Player Powers",Children's Games
2,5,45.0,10,64,6.79297,10040,2.0,105.0,Unknown,Family Games
2,2,44.35341249554228,10,85,6.691606691904759,10041,2.0,229.0,"Dice Rolling, Hand Management, Network and Route Building, Tile Placement","Wargames, Abstract Games"
2,4,60.0,10,148,6.13919,10042,1.8,224.0,"Card Drafting, Mancala, Point to Point Movement, Set Collection",Family Games
2,6,60.0,12,51,7.19608,10043,2.5,104.0,"Auction/Bidding, Modular Board, Tile Placement",Wargames
2,4,120.0,12,48,7.30833,10044,2.6,124.0,"Dice Rolling, Line of Sight, Measurement Movement, Simulation",Wargames
2,2,20.0,8,186,6.08291,10045,1.8333,447.0,"Area Majority / Influence, Area Movement, Enclosure, Modular Board, Tile Placement",Abstract Games
2,2,60.0,0,40,8.09,10046,3.0,86.0,"Dice Rolling, Measurement Movement, Variable Player Powers",Wargames
1,6,60.0,13,1075,5.71437,10047,2.0274,2416.0,"Dice Rolling, Grid Movement, Player Elimination, Team-Based Game, Variable Player Powers",Thematic Games
2,4,60.0,12,173,6.27231,10048,2.8,653.0,"Area Movement, Time Track",Unknown
3,5,30.0,10,163,6.00865,10049,1.4444,426.0,"Modular Board, Tile Placement",Family Games
2,4,60.0,10,206,5.95223,10050,2.1818,457.0,"Dice Rolling, Grid Movement, Pick-up and Deliver",Unknown
2,99,30.0,5,70,6.72471,10051,0.0,160.0,"Paper-and-Pencil, Pattern Recognition",Children's Games
2,6,90.0,12,42,7.52143,10052,3.0,172.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
2,2,15.0,0,81,6.71358,10053,3.0,46.0,Unknown,Abstract Games
3,6,45.0,12,190,5.97658,10054,2.0,455.0,Unknown,Thematic Games
4,8,38.204658327783335,10,93,6.628475632559522,10055,1.5,339.0,"Hand Management, Memory",Party Games
2,2,60.0,12,116,6.33405,10056,2.0,257.0,"Area Movement, Dice Rolling, Grid Movement, Line of Sight, Simulation",Wargames
1,2,45.0,0,39,8.22949,10057,2.4,109.0,"Dice Rolling, Variable Player Powers",Wargames
2,2,20.0,8,115,6.27974,10058,1.6667,168.0,Unknown,Abstract Games
4,10,25.0,10,69,6.71845,10059,1.0,199.0,Unknown,Party Games
2,2,180.0,12,52,7.45192,10060,3.8462,211.0,Unknown,Wargames
2,4,90.0,12,56,7.59821,10061,3.5,97.0,Unknown,Wargames
1,4,30.0,0,37,7.52973,10062,2.0,449.0,"Hand Management, Set Collection",Wargames
2,2,90.0,0,33,8.33636,10063,2.0,157.0,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Hexagon Grid, Modular Board",Wargames
2,4,180.0,14,51,8.03059,10064,3.0,176.0,"Area Majority / Influence, Dice Rolling, Grid Movement, Hand Management, Role Playing, Variable Player Powers",Wargames
1,2,240.0,10,43,7.35581,10065,2.5,232.0,"Dice Rolling, Hexagon Grid, Simulation",Wargames
2,2,120.0,14,71,6.70211,10066,2.8235,375.0,"Chit-Pull System, Hexagon Grid",Wargames
3,6,120.0,14,66,8.88788,10067,2.3333,56.0,"Action/Event, Alliances, Area Majority / Influence, Area Movement, Betting and Bluffing, Bribery, Campaign / Battle Card Driven, Card Play Conflict Resolution, Dice Rolling, Income, Player Elimination",Strategy Games
2,8,30.0,10,81,6.88309,10068,2.0,300.0,"Card Drafting, Hand Management, Player Elimination, Team-Based Game, Variable Player Powers",Unknown
2,4,30.0,7,85,6.50561,10069,1.5,143.0,"Action Queue, Pattern Recognition",Abstract Games
2,2,97.17764189626764,12,41,7.778146686488094,10070,3.1429,81.0,"Dice Rolling, Line of Sight, Simulation",Wargames
2,8,60.0,12,109,6.34927,10071,2.875,262.0,"Hand Management, Variable Phase Order",Customizable Games
2,6,180.0,12,64,7.51984,10072,3.6667,321.0,Unknown,Wargames
4,6,40.0,13,55,6.96364,10073,1.0,119.0,Unknown,Unknown
2,6,10.0,7,144,6.12014,10074,1.375,308.0,"Team-Based Game, Tile Placement",Family Games
2,2,10.0,6,79,6.63405,10075,1.5714,60.0,"Dice Rolling, Roll / Spin and Move",Abstract Games
2,2,0.0,0,35,7.92857,10076,2.5385,149.0,"Dice Rolling, Hexagon Grid",Wargames
1,1,60.0,14,49,7.842,10077,2.83,,Unknown,Wargames
2,8,30.0,10,63,6.80675,10078,2.0,182.0,Unknown,Unknown
1,5,60.0,13,46,8.16304,10079,1.6667,145.0,"Card Drafting, Hand Management, Modular Board",Wargames
1,4,90.0,12,65,8.88077,10080,2.0,127.0,Deck Bag and Pool Building,Wargames
2,2,60.0,12,63,7.21429,10081,3.6364,108.0,"Action Points, Chit-Pull System, Simulation, Variable Phase Order",Wargames
1,4,120.0,10,51,7.4729,10082,3.0,285.0,"Area Movement, Cooperative Game, Events, Push Your Luck, Random Production, Scenario / Mission / Campaign Game, Sudden Death Ending, Trading, Variable Player Powers, Variable Set-up",Wargames
2,6,45.0,8,1019,5.66315,10083,1.5161,2475.0,"Player Elimination, Roll / Spin and Move, Set Collection",Family Games
2,4,45.0,14,108,6.40537,10084,3.0,311.0,"Action Points, Action Queue, Card Drafting, Hand Management",Unknown
2,5,60.0,8,258,5.83926,10085,1.4444,530.0,"Betting and Bluffing, Push Your Luck, Set Collection",Family Games
2,2,480.0,12,67,6.7897,10086,3.5556,293.0,"Chit-Pull System, Dice Rolling, Events, Grid Movement, Hexagon Grid, Line of Sight, Modular Board, Movement Points, Scenario / Mission / Campaign Game, Secret Unit Deployment, Simulation, Three Dimensional Movement, Variable Set-up",Wargames
1,2,60.0,8,55,7.28182,10087,2.3333,124.0,Dice Rolling,Wargames
2,2,60.0,13,40,7.5875,10088,2.3333,143.0,Hexagon Grid,Wargames
3,5,29.076717679884503,8,82,6.656860343447804,10089,1.0,148.0,"Dice Rolling, Push Your Luck",Family Games
1,6,45.0,8,96,6.41792,10090,2.0,209.0,"Card Drafting, Hand Management, Team-Based Game",Unknown
2,6,56.48247539615826,10,80,6.789278568710325,10091,2.1,175.0,"Roll / Spin and Move, Variable Player Powers",Unknown
2,4,15.0,6,89,6.3927,10092,1.0,158.0,"Dice Rolling, Paper-and-Pencil, Pattern Building",Children's Games
2,2,30.0,0,66,7.64318,10093,2.8889,96.0,Dice Rolling,Abstract Games
3,5,20.0,10,200,5.97815,10094,2.2,372.0,Trick-taking,Unknown
1,4,120.0,14,106,6.80321,10095,3.3333,432.0,"Cooperative Game, Dice Rolling, Modular Board, Storytelling, Variable Player Powers",Wargames
2,2,60.0,12,162,6.09599,10096,2.4783,591.0,"Dice Rolling, Hexagon Grid",Wargames
1,4,90.0,10,85,6.81235,10097,2.2,124.0,"Card Drafting, Deck Bag and Pool Building, Hand Management, Set Collection, Take That, Worker Placement",Wargames
2,6,15.0,8,53,7.67891,10098,1.5,133.0,Set Collection,Unknown
2,2,180.0,0,75,6.68533,10099,2.8182,379.0,"Area Movement, Dice Rolling",Wargames
2,2,180.0,10,56,6.86964,10100,1.6667,116.0,"Dice Rolling, Hexagon Grid",Wargames
3,9,45.0,10,87,6.41161,10101,1.25,189.0,Ladder Climbing,Party Games
2,4,120.0,14,59,7.1017,10102,2.7143,141.0,"Dice Rolling, Modular Board, Tile Placement",Wargames
1,4,120.0,14,90,6.6083,10103,3.2,340.0,"Action Queue, Area Majority / Influence, Area Movement, Deck Bag and Pool Building, Dice Rolling",Wargames
2,6,10.0,8,80,6.57562,10104,1.5,180.0,"Card Drafting, Hand Management, Pattern Building, Set Collection, Tile Placement",Unknown
3,4,60.0,10,46,7.14348,10105,2.0,99.0,Auction/Bidding,Abstract Games
2,6,90.0,12,63,6.94921,10106,2.0,213.0,"Auction/Bidding, Hand Management, Set Collection, Trading",Wargames
2,5,45.0,8,385,5.79008,10107,1.5185,662.0,Unknown,Family Games
2,4,60.0,13,127,6.1015,10108,2.2,202.0,Point to Point Movement,Unknown
1,4,60.0,12,217,5.96733,10109,2.0,654.0,"Set Collection, Worker Placement",Thematic Games
2,4,60.0,10,68,6.66176,10110,2.6667,119.0,"Auction/Bidding, Commodity Speculation, Simultaneous Action Selection",Wargames
2,8,188.2731086274836,12,64,7.090306077059177,10111,3.2,222.0,"Area Movement, Auction/Bidding, Secret Unit Deployment","Strategy Games, Thematic Games"
3,6,60.0,8,54,7.30759,10112,2.0,188.0,"Dice Rolling, Pick-up and Deliver, Point to Point Movement, Roll / Spin and Move, Take That",Unknown
2,5,60.0,0,54,7.33519,10113,2.6,155.0,Push Your Luck,Wargames
1,2,120.0,13,49,7.25612,10114,2.6667,194.0,"Action Points, Dice Rolling, Point to Point Movement, Simulation",Wargames
2,2,120.0,12,144,6.0875,10115,1.9583,384.0,"Dice Rolling, Hexagon Grid",Wargames
2,2,60.0,12,42,7.42143,10116,2.75,243.0,Hexagon Grid,Wargames
2,8,20.0,8,161,5.99938,10117,1.0,243.0,Push Your Luck,Family Games
2,5,30.0,5,237,5.89444,10118,1.35,329.0,"Card Drafting, Hand Management",Family Games
4,6,30.0,14,75,6.57,10119,2.6667,241.0,"Hand Management, Take That, Trading, Variable Player Powers",Strategy Games
2,4,45.0,8,187,5.9607,10120,1.7692,287.0,Hand Management,"Family Games, Abstract Games"
1,1,30.0,7,123,6.29024,10121,1.6875,218.0,"Area Movement, Dice Rolling, Modular Board, Role Playing, Variable Player Powers",Unknown
2,2,60.0,0,46,7.39674,10122,2.625,105.0,"Dice Rolling, Hexagon Grid",Wargames
3,5,45.0,12,89,6.41011,10123,2.6,138.0,"Cooperative Game, Network and Route Building",Strategy Games
2,11,120.0,8,274,5.90726,10124,1.3333,715.0,"Hand Management, Player Elimination",Family Games
1,2,0.0,0,37,8.15405,10125,2.5,166.0,"Dice Rolling, Hexagon Grid, Paper-and-Pencil",Wargames
2,2,240.0,0,88,6.61443,10126,3.913,346.0,Hexagon Grid,Wargames
2,2,15.0,7,126,6.18119,10127,1.2857,422.0,Unknown,Abstract Games
2,2,30.0,13,73,7.19918,10128,3.25,263.0,"Card Drafting, Deck Bag and Pool Building, Hand Management, Take That, Variable Player Powers",Wargames
2,2,25.0,13,102,6.35098,10129,1.5714,241.0,"Dice Rolling, Hexagon Grid",Wargames
2,2,251.7465993973348,12,94,6.556734459484126,10130,3.5455,261.0,Unknown,Wargames
1,2,30.0,0,38,8.27737,10131,3.75,58.0,Dice Rolling,Abstract Games
1,100,30.0,10,44,7.28977,10132,2.5,68.0,"Dice Rolling, Line Drawing, Network and Route Building, Paper-and-Pencil, Pattern Building",Unknown
2,3,60.0,0,69,6.6558,10133,3.3333,155.0,Dice Rolling,Wargames
2,2,111.62942862692864,12,43,7.473245806666667,10134,2.7,125.0,"Area Movement, Campaign / Battle Card Driven, Card Play Conflict Resolution, Dice Rolling, Movement Points, Simulation, Solo / Solitaire Game",Wargames
2,4,5.0,6,221,5.91819,10135,1.0,627.0,Pattern Recognition,Children's Games
2,6,240.0,12,80,6.49813,10136,3.0,125.0,Dice Rolling,Wargames
1,2,30.0,10,37,7.84324,10137,1.2,76.0,"Dice Rolling, Simulation",Abstract Games
2,5,15.0,7,73,6.53562,10138,1.0,79.0,"Pattern Recognition, Set Collection","Family Games, Children's Games"
3,8,20.0,8,149,6.07029,10139,1.1905,237.0,Pattern Recognition,"Family Games, Party Games"
2,2,90.0,12,36,8.125,10140,3.5,54.0,"Action Points, Variable Player Powers",Wargames
1,2,60.0,14,56,7.19464,10141,2.8889,242.0,"Area Movement, Campaign / Battle Card Driven, Modular Board, Secret Unit Deployment, Variable Phase Order",Wargames
2,2,90.0,12,44,7.42045,10142,2.8333,148.0,"Hexagon Grid, Secret Unit Deployment",Wargames
4,15,30.0,8,280,5.82452,10143,1.2195,496.0,"Acting, Simulation, Team-Based Game",Party Games
3,5,20.0,8,85,6.534,10144,1.5,363.0,"Action Queue, Player Elimination, Simultaneous Action Selection, Take That",Family Games
1,4,5.0,8,354,5.76659,10145,1.4167,1064.0,Unknown,"Family Games, Abstract Games"
2,2,45.0,8,59,7.69492,10146,2.0,94.0,"Action Points, Area Movement, Dice Rolling, Grid Movement, Hand Management, Modular Board, Player Elimination",Abstract Games
3,6,53.76219272695337,12,102,6.48592712718254,10147,2.0,266.0,"Campaign / Battle Card Driven, Secret Unit Deployment",Strategy Games
2,8,400.0,12,37,8.25405,10148,3.5,109.0,"Hexagon Grid, Simulation",Wargames
2,2,120.0,12,95,6.44,10149,2.5833,466.0,"Dice Rolling, Hexagon Grid",Wargames
2,6,45.0,8,71,6.62352,10150,2.0,158.0,"Area Majority / Influence, Area Movement, Dice Rolling, Grid Movement, Modular Board, Player Elimination, Tile Placement",Family Games
2,4,90.0,10,41,7.72073,10151,2.0,103.0,Worker Placement,Wargames
2,2,60.0,8,106,6.32028,10152,1.75,172.0,"Area Movement, Memory, Secret Unit Deployment",Abstract Games
2,7,30.0,7,183,5.97505,10153,1.1333,317.0,"Memory, Set Collection",Family Games
2,2,120.0,12,43,7.61628,10154,4.2,152.0,"Hexagon Grid, Secret Unit Deployment, Simulation",Wargames
2,6,339.8329076479077,0,60,7.181191340912696,10155,3.5714,171.0,"Dice Rolling, Measurement Movement, Simulation",Wargames
1,4,60.0,13,38,7.72368,10156,0.0,72.0,"Deduction, Finale Ending",Unknown
2,2,15.0,8,86,6.3814,10157,2.0,116.0,"Enclosure, Network and Route Building",Abstract Games
2,5,60.0,12,80,6.53125,10158,2.5,151.0,Trading,Wargames
1,2,163.96499740387316,12,56,7.039253577103177,10159,2.7273,292.0,"Campaign / Battle Card Driven, Hexagon Grid, Secret Unit Deployment, Simulation",Wargames
2,2,0.0,12,46,8.07174,10160,2.0,127.0,"Action Points, Variable Player Powers",Wargames
2,5,182.7905793879324,12,142,6.229321953988095,10161,3.1,660.0,"Deck Bag and Pool Building, Hand Management",Customizable Games
1,5,20.0,8,91,6.52232,10162,2.0,191.0,Unknown,Unknown
2,7,60.0,17,74,6.90162,10163,2.0,203.0,"Cooperative Game, Dice Rolling, Pick-up and Deliver, Push Your Luck, Variable Player Powers",Unknown
2,8,15.0,10,139,6.15504,10164,1.0,267.0,Cooperative Game,Unknown
2,2,30.0,14,74,6.7277,10165,2.3333,204.0,Hand Management,Wargames
2,3,15.0,8,63,6.68413,10166,1.6667,254.0,"Layering, Tile Placement",Abstract Games
2,4,60.0,10,39,7.78718,10167,2.0,106.0,"Area Majority / Influence, Cooperative Game",Wargames
4,8,30.0,13,42,7.56714,10168,1.5,166.0,"Cooperative Game, Hand Management, Pattern Recognition, Take That",Party Games
3,5,90.0,12,76,6.71592,10169,3.0909,201.0,"Action Points, Dice Rolling, Modular Board, Role Playing, Team-Based Game",Strategy Games
2,2,240.0,12,86,6.48163,10170,2.8947,316.0,Unknown,Wargames
2,6,15.0,8,97,6.40186,10171,1.25,215.0,Unknown,Unknown
2,2,120.0,12,70,6.75143,10172,2.2857,211.0,"Hexagon Grid, Simulation",Wargames
2,2,180.0,0,45,7.19111,10173,3.0,295.0,"Hexagon Grid, Simulation",Wargames
3,8,28.901415538484507,6,63,7.09390553059524,10174,1.0,54.0,Pattern Recognition,Unknown
2,6,60.0,10,150,6.29903,10175,2.2,251.0,"Hand Management, Set Collection",Unknown
1,20,90.0,10,61,6.93771,10176,2.75,117.0,Unknown,Wargames
2,2,50.47164463830499,10,36,7.951356937857143,10177,2.0,43.0,Tile Placement,Abstract Games
2,4,30.0,13,510,5.69831,10178,1.5152,999.0,"Dice Rolling, Hand Management, Set Collection, Variable Player Powers",Family Games
3,8,30.0,8,332,5.79967,10179,1.4783,759.0,"Role Playing, Storytelling","Family Games, Party Games"
2,4,25.41763727171564,8,95,6.483068991644049,10180,1.25,213.0,Unknown,Abstract Games
2,4,60.0,14,53,7.12189,10181,2.6667,152.0,"Area Majority / Influence, Card Drafting, Hand Management, Set Collection, Trick-taking",Wargames
2,6,30.0,12,228,5.91424,10182,1.375,467.0,Unknown,Family Games
2,6,10.0,4,126,6.12493,10183,1.25,237.0,Pattern Recognition,Children's Games
2,10,120.0,10,135,6.10753,10184,2.2857,324.0,Variable Player Powers,Wargames
2,4,20.0,12,121,6.16446,10185,1.0,206.0,"Point to Point Movement, Roll / Spin and Move","Abstract Games, Children's Games"
2,2,180.0,12,65,6.78262,10186,2.5556,310.0,"Dice Rolling, Hexagon Grid",Wargames
3,5,50.0,8,127,6.39409,10187,1.25,204.0,"Auction/Bidding, Roll / Spin and Move, Set Collection",Children's Games
2,5,30.0,12,116,6.725,10188,1.5,328.0,"Memory, Take That",Family Games
2,5,90.0,10,92,6.77065,10189,2.0,419.0,"Area Majority / Influence, Dice Rolling",Wargames
1,4,30.0,12,49,7.73714,10190,1.5,189.0,"Cooperative Game, Dice Rolling, Grid Movement, Team-Based Game, Variable Player Powers",Unknown
1,4,150.0,12,80,6.51117,10191,3.4286,224.0,"Area Movement, Modular Board, Simulation",Wargames
3,5,60.0,14,55,7.63091,10192,2.1667,91.0,"Hand Management, Stock Holding, Take That, Voting",Unknown
3,50,360.0,12,152,6.14145,10193,2.0714,284.0,"Acting, Player Elimination, Team-Based Game","Party Games, Thematic Games"
2,2,120.0,12,74,6.61216,10194,2.25,247.0,Hexagon Grid,Wargames
3,6,45.0,12,77,6.65584,10195,1.0,113.0,Paper-and-Pencil,Unknown
2,10,239.28476739562805,17,33,7.89511752202381,10196,2.5,204.0,"Hexagon Grid, Paper-and-Pencil, Simulation",Wargames
