Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,Complexity Average,Owned Users,Abstract Games,Children's Games,Customizable Games,Family Games,Party Games,Strategy Games,Thematic Games,Unknown,Wargames,Social Interaction,Strategy and Planning,Conflict Resolution,Exploration,Randomness and Luck,Resource Management,Puzzle Solving,Miscellaneous / Other,Collaboration
2,2,60.0,12,33,8.32848,3.0,105.0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0
2,2,45.0,8,70,6.57786,2.0,173.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,2,28.862397563389266,8,102,6.354963295952384,2.0,272.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,15.0,8,38,7.28158,0.0,63.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,99,90.0,12,377,5.73012,1.25,1045.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,90.0,8,55,7.07345,2.5714,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,4,30.0,8,59,6.74407,1.6667,203.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,4,0.0,12,75,6.46,3.5714,292.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1,2,60.0,12,102,6.31373,2.4375,326.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
2,8,30.0,6,39,7.12051,0.0,473.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,5,120.0,15,53,6.96226,3.0,125.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
1,10,45.0,8,365,5.83072,1.5758,752.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,12,28.264200651315885,8,137,6.147157172997837,1.1667,122.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,5,45.0,10,129,6.02132,1.6,257.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,180.0,0,46,6.9413,2.4667,251.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2,6,30.0,14,139,6.01116,1.75,402.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,4,60.41033189033188,0,36,7.47964739934524,0.0,145.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5,8,10.0,10,243,5.83785,1.1818,286.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,20.0,10,79,6.44304,1.8,238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4,8,15.0,12,173,5.95468,1.0,434.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3,9,45.0,10,149,5.97799,1.7778,254.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,120.0,12,64,6.6375,2.0,307.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
3,8,30.0,14,63,7.08836,1.0,156.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,8,30.0,10,39,7.11538,1.5,98.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,15.0,5,251,5.81805,1.125,382.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,45.0,8,46,7.13043,1.6667,134.0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
1,4,60.0,10,72,6.95556,2.4,207.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,4,37.35779731611285,8,261,5.864530814722222,1.5385,1067.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,4,6.0,10,44,7.06758,1.0,169.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,2,30.14430777978834,8,74,6.640578015238098,2.3636,72.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,7,45.0,13,105,6.29381,1.0,292.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,8,120.0,12,327,5.84241,3.0465,767.0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0
2,15,20.0,12,114,6.02895,1.0,323.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2,2,45.0,8,59,6.64373,2.0,194.0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3,8,180.0,12,32,7.73438,2.5,85.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2,2,60.0,10,34,7.57353,2.2857,92.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,4,45.0,10,43,6.96558,2.0,66.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,30.0,9,40,7.22,0.0,82.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,30.0,10,83,6.36084,1.8,241.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,6,15.0,10,128,6.25708,1.0,418.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,6,30.0,10,103,6.32233,2.6111,223.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,4,600.0,12,37,7.78216,2.6,215.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1,2,180.0,0,47,7.10553,2.75,256.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,4,15.0,8,46,6.90217,2.0,100.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,6,90.0,8,59,6.77797,2.0,185.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3,5,180.0,0,44,6.93068,4.0,162.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
2,6,360.0,12,38,7.24079,3.5,57.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1,5,45.0,13,41,7.11439,2.0,93.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,30.0,8,61,6.72951,1.2857,98.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2,2,20.0,7,65,6.53385,1.25,76.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,20.0,8,51,6.86275,2.4,103.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,30.0,8,53,6.69245,0.0,101.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,25.0,9,242,6.00269,1.0714,514.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
3,8,36.77672843822843,10,56,6.964745903214288,1.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,150.0,14,38,7.45789,0.0,16.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0
2,2,1200.0,12,39,7.6,3.0,241.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2,4,10.0,0,309,5.74748,1.0769,794.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,15.0,8,128,6.04258,1.2857,190.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,5,25.60107402040222,8,70,6.605597610714288,1.0,142.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,6,240.0,12,45,6.92667,3.8333,122.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,3,360.0,12,38,7.26053,2.7,291.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,4,360.0,12,56,6.67857,4.625,223.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1,45.0,8,101,7.22426,1.5714,287.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
2,4,45.0,14,76,6.58224,1.6667,115.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2,2,20.0,5,45,6.89333,1.0,95.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,60.0,9,80,6.6225,2.6667,106.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2,6,60.0,13,40,7.2575,1.8,107.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,160.0,13,95,7.74842,3.0,72.0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0
2,6,45.0,10,189,5.92725,1.1111,357.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,20.0,8,220,5.85445,1.6,747.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3,6,32.11527989976998,10,83,6.503608155654764,1.3333,205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,101.93524891774888,14,43,7.344040981168832,2.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,8,15.0,6,64,6.65938,1.0,356.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,180.0,12,45,7.31889,2.3333,94.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
2,2,180.0,12,54,6.77519,2.8889,294.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,2,240.0,0,112,6.13839,3.2083,156.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
3,5,45.0,10,94,6.23245,1.65,115.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,100,30.0,4,61,8.22951,1.0,86.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2,4,20.0,0,37,7.18108,1.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,6,20.0,8,91,6.22802,1.1429,244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,4,20.0,10,47,6.83191,2.0,40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,5,60.0,13,145,5.93759,2.0909,309.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,8,90.0,10,89,6.60562,1.3571,111.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2,8,15.0,7,65,6.53405,1.0,187.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,6,45.0,10,64,7.37375,1.8333,118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,4,30.0,8,112,6.12545,1.4,187.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,4,24.20400841927533,5,61,6.826038712023803,1.0,80.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,5,72.08674853440888,10,41,7.4601507611706355,0.0,28.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2,2,90.0,12,75,6.592,2.875,303.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
1,2,240.0,12,35,7.68,2.4,207.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2,3,43.82173537982537,8,281,5.871545778928574,2.3077,577.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,6,240.0,14,30,7.64167,4.3333,175.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2,10,30.0,7,204,5.96152,1.0588,510.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,5,196.48932833248625,13,81,6.806185271964288,3.9167,120.0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
2,2,20.0,8,123,5.99106,1.4375,185.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,0.0,10,32,7.66406,2.3333,44.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2,2,360.0,12,245,5.95184,4.2927,834.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
2,6,30.0,7,75,6.52329,1.6667,124.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,2,60.0,9,34,7.59559,3.0,63.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
2,4,20.0,12,47,6.90021,1.75,36.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,4,52.61702234448101,9,41,7.185872947380958,2.0,163.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3,6,20.0,9,98,6.21735,1.0,251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,40.0,8,72,6.49583,2.0,207.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,5,60.0,12,41,7.60244,1.6667,53.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2,4,60.0,10,217,5.84286,2.2857,472.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,2,20.0,10,47,6.99894,3.0,307.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2,5,20.0,8,44,7.59773,1.3333,86.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,20.0,8,115,6.08661,1.0,179.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2,5,30.0,13,106,6.79292,1.5,361.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1,2,120.0,11,30,7.71667,2.4444,82.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2,2,60.0,10,32,7.95312,0.0,237.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
2,4,45.0,10,137,6.47046,1.5714,203.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,360.0,12,73,6.42671,2.5,246.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,4,15.0,6,89,6.21799,1.0,209.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,60.0,12,39,8.02564,2.1111,100.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
2,6,60.0,0,308,5.79253,2.9167,769.0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
2,2,60.0,0,152,7.36379,2.9333,149.0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
2,2,50.0,12,49,6.82143,2.0,181.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2,4,30.0,14,37,7.36757,2.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,180.0,14,35,7.72857,2.75,40.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
3,6,45.0,10,196,5.98796,1.5,534.0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
3,6,45.0,12,108,6.20296,1.6667,322.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,4,120.0,10,37,7.40811,2.5,55.0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
2,4,45.0,0,30,7.70667,2.6667,66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,60.0,10,74,6.5527,2.5,100.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
5,11,90.0,12,41,8.48366,1.3333,63.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,2,120.0,12,200,5.90885,2.7,758.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1,1,0.0,0,31,7.76935,3.0,147.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
2,3,15.0,0,75,6.288,1.8,86.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,2,420.0,12,42,7.13571,4.3333,203.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,5,20.0,8,187,6.27144,1.3333,290.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2,5,47.5136508180781,10,41,7.310408570892856,2.0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2,6,45.01685664649696,14,51,6.996238730714287,1.5,179.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,6,90.0,12,72,9.06914,2.5,65.0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1
2,2,60.0,12,70,6.41857,1.6,247.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0
1,2,240.0,12,51,6.83333,2.9,233.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
5,20,0.0,10,55,7.00182,1.0,197.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,104.0033538683539,12,64,6.676636437380953,3.0,111.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
3,5,45.0,9,221,5.86465,1.6667,791.0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2,4,25.0,12,260,5.78327,1.8065,1156.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2,2,180.0,0,102,6.28774,2.0526,358.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2,4,23.844120438385144,7,40,7.484304633035714,1.0,49.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,4,15.0,10,64,6.77812,1.3333,307.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
3,6,90.0,9,104,6.15384,2.1,215.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2,2,240.0,9,39,7.95385,3.5714,180.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2,2,360.0,14,33,8.31818,4.0,228.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2,6,33.03610753971088,8,965,5.6801943609523775,1.354,1521.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8,8,180.0,18,93,6.35161,2.5556,279.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2,2,45.0,8,77,6.68416,3.0,186.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,6,30.0,10,123,6.09065,1.2857,491.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,6,90.0,12,92,6.36304,3.5,435.0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
3,6,60.0,8,91,6.36044,1.3636,201.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,4,30.0,10,50,6.738,2.3333,122.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,4,45.0,12,45,6.87111,2.8182,69.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2,2,120.0,12,74,6.56959,2.5556,245.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3,5,30.0,10,119,6.12185,1.0,652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,10,168.46115125913514,10,44,7.323227214999999,1.3333,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,240.0,14,108,6.42593,2.7,156.0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1
2,4,90.0,12,80,6.43625,3.0,227.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0
2,2,35.0,10,50,6.962,2.3333,97.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
2,2,240.0,0,45,7.02222,2.7692,301.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
1,4,75.0,10,39,7.32692,2.0,147.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
3,8,30.0,7,181,5.94443,1.4706,394.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,120.0,10,39,8.0641,3.3333,90.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
2,6,40.0,10,176,5.90398,1.7,390.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2,4,30.0,10,97,6.16082,1.9,284.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,10,90.0,9,41,7.22683,2.0,74.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2,4,45.0,12,35,7.57857,3.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3,6,30.0,8,86,6.23895,2.0,109.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,4,30.0,7,110,6.12682,1.1429,271.0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,4,20.0,8,49,6.78469,1.8,89.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,4,180.0,12,102,6.34216,3.0625,357.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
2,2,240.0,12,46,6.93478,2.25,181.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,5,15.0,10,59,6.61729,1.0,139.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2,6,120.0,13,67,7.45448,3.125,196.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1,4,30.0,13,306,5.73742,2.5385,496.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2,4,30.0,13,161,5.96137,2.1667,585.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2,4,20.0,5,54,6.64352,1.0,110.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2,4,30.0,12,59,6.9609,1.75,137.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,4,45.0,12,222,5.96271,1.8696,543.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
2,3,30.0,0,48,6.90625,2.2,70.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2,4,90.0,8,74,6.37568,2.5,127.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,8,15.0,8,64,6.68906,1.25,171.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,15.0,8,53,6.66151,2.375,59.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,40.0,10,34,7.36029,2.0,67.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,6,90.0,8,48,7.4675,2.8,159.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2,2,57.046650571650574,14,242,5.934590510634921,1.1818,541.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,4,45.0,10,67,6.51418,2.4444,118.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,45.0,10,50,7.056,1.0,110.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2,5,40.0,10,66,7.16444,2.0,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
2,2,60.0,12,30,7.53,2.4545,90.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
2,2,180.0,12,41,6.98659,2.1667,89.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
1,4,30.0,10,59,6.55254,2.0,199.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,5,119.91537129537132,13,37,7.671608023392856,2.5,96.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2,2,60.0,12,56,7.10107,2.3333,261.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,8,25.0,7,47,7.11702,1.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,4,90.0,12,46,7.30985,2.5,106.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
2,2,180.0,12,36,7.18611,2.5,163.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,5,20.0,10,83,7.18193,2.0,168.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,4,20.0,8,48,6.91667,2.0,135.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,5,60.0,12,100,6.1537,2.5556,164.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2,5,15.0,14,1648,5.61207,1.0795,3506.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,10.0,0,56,6.59714,1.3333,274.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2,4,30.0,14,63,6.49762,3.0,176.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,6,15.0,10,44,7.30136,2.0,152.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2,8,120.0,12,95,6.36211,2.75,274.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2,4,30.0,5,84,6.37768,2.0,150.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,4,30.0,10,118,6.1217,1.2222,349.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,60.0,14,30,7.92441,1.75,60.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,5,45.0,9,45,7.76667,2.5,77.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2,2,480.0,0,49,6.86735,2.8333,254.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0
2,2,30.0,5,158,5.94703,1.0,261.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,6,60.0,18,198,6.21222,1.8,677.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,4,20.0,6,71,6.54577,0.0,89.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,5,60.0,10,63,6.51667,0.0,110.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,2,180.0,12,51,7.05686,2.4,206.0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
2,2,480.0,0,52,6.90192,3.2,263.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,2,60.0,12,34,7.40588,2.0,223.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
1,6,23.908501113125944,8,73,6.569553332380949,1.0,120.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,5,45.0,10,517,5.66698,1.7681,991.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,8,30.0,8,46,6.82087,0.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,2,0.0,14,42,7.14643,3.125,158.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
